Obs,Ind,Comp,Pred,Time,N,chunks,frame.size
D,AudioSet,CBR8,D,Dusk2,94,12,2.5min
D,AudioSet,CBR8,E,Dusk2,0,12,2.5min
D,AudioSet,CBR8,VJR,Dusk2,2,12,2.5min
E,AudioSet,CBR8,D,Dusk2,1,12,2.5min
E,AudioSet,CBR8,E,Dusk2,74,12,2.5min
E,AudioSet,CBR8,VJR,Dusk2,21,12,2.5min
VJR,AudioSet,CBR8,D,Dusk2,0,12,2.5min
VJR,AudioSet,CBR8,E,Dusk2,4,12,2.5min
VJR,AudioSet,CBR8,VJR,Dusk2,92,12,2.5min
D,AudioSet,CBR8,D,Dusk3,79,12,2.5min
D,AudioSet,CBR8,E,Dusk3,0,12,2.5min
D,AudioSet,CBR8,VJR,Dusk3,17,12,2.5min
E,AudioSet,CBR8,D,Dusk3,0,12,2.5min
E,AudioSet,CBR8,E,Dusk3,59,12,2.5min
E,AudioSet,CBR8,VJR,Dusk3,37,12,2.5min
VJR,AudioSet,CBR8,D,Dusk3,1,12,2.5min
VJR,AudioSet,CBR8,E,Dusk3,4,12,2.5min
VJR,AudioSet,CBR8,VJR,Dusk3,91,12,2.5min
D,AudioSet,CBR8,D,Midday1,125,12,2.5min
D,AudioSet,CBR8,E,Midday1,1,12,2.5min
D,AudioSet,CBR8,VJR,Midday1,2,12,2.5min
E,AudioSet,CBR8,D,Midday1,0,12,2.5min
E,AudioSet,CBR8,E,Midday1,81,12,2.5min
E,AudioSet,CBR8,VJR,Midday1,15,12,2.5min
VJR,AudioSet,CBR8,D,Midday1,0,12,2.5min
VJR,AudioSet,CBR8,E,Midday1,17,12,2.5min
VJR,AudioSet,CBR8,VJR,Midday1,55,12,2.5min
D,AudioSet,CBR8,D,Midday2,92,12,2.5min
D,AudioSet,CBR8,E,Midday2,0,12,2.5min
D,AudioSet,CBR8,VJR,Midday2,4,12,2.5min
E,AudioSet,CBR8,D,Midday2,0,12,2.5min
E,AudioSet,CBR8,E,Midday2,70,12,2.5min
E,AudioSet,CBR8,VJR,Midday2,26,12,2.5min
VJR,AudioSet,CBR8,D,Midday2,0,12,2.5min
VJR,AudioSet,CBR8,E,Midday2,6,12,2.5min
VJR,AudioSet,CBR8,VJR,Midday2,90,12,2.5min
D,AudioSet,CBR8,D,Midday3,96,12,2.5min
D,AudioSet,CBR8,E,Midday3,0,12,2.5min
D,AudioSet,CBR8,VJR,Midday3,0,12,2.5min
E,AudioSet,CBR8,D,Midday3,1,12,2.5min
E,AudioSet,CBR8,E,Midday3,75,12,2.5min
E,AudioSet,CBR8,VJR,Midday3,20,12,2.5min
VJR,AudioSet,CBR8,D,Midday3,2,12,2.5min
VJR,AudioSet,CBR8,E,Midday3,3,12,2.5min
VJR,AudioSet,CBR8,VJR,Midday3,91,12,2.5min
D,AudioSet,CBR8,D,Midnight1,93,12,2.5min
D,AudioSet,CBR8,E,Midnight1,0,12,2.5min
D,AudioSet,CBR8,VJR,Midnight1,3,12,2.5min
E,AudioSet,CBR8,D,Midnight1,0,12,2.5min
E,AudioSet,CBR8,E,Midnight1,35,12,2.5min
E,AudioSet,CBR8,VJR,Midnight1,61,12,2.5min
VJR,AudioSet,CBR8,D,Midnight1,0,12,2.5min
VJR,AudioSet,CBR8,E,Midnight1,2,12,2.5min
VJR,AudioSet,CBR8,VJR,Midnight1,94,12,2.5min
D,AudioSet,CBR8,D,Midnight2,96,12,2.5min
D,AudioSet,CBR8,E,Midnight2,0,12,2.5min
D,AudioSet,CBR8,VJR,Midnight2,0,12,2.5min
E,AudioSet,CBR8,D,Midnight2,0,12,2.5min
E,AudioSet,CBR8,E,Midnight2,91,12,2.5min
E,AudioSet,CBR8,VJR,Midnight2,5,12,2.5min
VJR,AudioSet,CBR8,D,Midnight2,0,12,2.5min
VJR,AudioSet,CBR8,E,Midnight2,39,12,2.5min
VJR,AudioSet,CBR8,VJR,Midnight2,57,12,2.5min
D,AudioSet,CBR8,D,Midnight3,86,12,2.5min
D,AudioSet,CBR8,E,Midnight3,10,12,2.5min
D,AudioSet,CBR8,VJR,Midnight3,0,12,2.5min
E,AudioSet,CBR8,D,Midnight3,0,12,2.5min
E,AudioSet,CBR8,E,Midnight3,85,12,2.5min
E,AudioSet,CBR8,VJR,Midnight3,11,12,2.5min
VJR,AudioSet,CBR8,D,Midnight3,0,12,2.5min
VJR,AudioSet,CBR8,E,Midnight3,8,12,2.5min
VJR,AudioSet,CBR8,VJR,Midnight3,88,12,2.5min
D,AudioSet,CBR8,D,Dawn,319,4,2.5min
D,AudioSet,CBR8,E,Dawn,1,4,2.5min
D,AudioSet,CBR8,VJR,Dawn,0,4,2.5min
E,AudioSet,CBR8,D,Dawn,0,4,2.5min
E,AudioSet,CBR8,E,Dawn,250,4,2.5min
E,AudioSet,CBR8,VJR,Dawn,14,4,2.5min
VJR,AudioSet,CBR8,D,Dawn,3,4,2.5min
VJR,AudioSet,CBR8,E,Dawn,46,4,2.5min
VJR,AudioSet,CBR8,VJR,Dawn,223,4,2.5min
D,AudioSet,CBR8,D,Dusk,276,4,2.5min
D,AudioSet,CBR8,E,Dusk,0,4,2.5min
D,AudioSet,CBR8,VJR,Dusk,12,4,2.5min
E,AudioSet,CBR8,D,Dusk,8,4,2.5min
E,AudioSet,CBR8,E,Dusk,193,4,2.5min
E,AudioSet,CBR8,VJR,Dusk,87,4,2.5min
VJR,AudioSet,CBR8,D,Dusk,11,4,2.5min
VJR,AudioSet,CBR8,E,Dusk,10,4,2.5min
VJR,AudioSet,CBR8,VJR,Dusk,267,4,2.5min
D,AudioSet,CBR8,D,Midday,316,4,2.5min
D,AudioSet,CBR8,E,Midday,0,4,2.5min
D,AudioSet,CBR8,VJR,Midday,4,4,2.5min
E,AudioSet,CBR8,D,Midday,0,4,2.5min
E,AudioSet,CBR8,E,Midday,221,4,2.5min
E,AudioSet,CBR8,VJR,Midday,67,4,2.5min
VJR,AudioSet,CBR8,D,Midday,3,4,2.5min
VJR,AudioSet,CBR8,E,Midday,17,4,2.5min
VJR,AudioSet,CBR8,VJR,Midday,244,4,2.5min
D,AudioSet,CBR8,D,Midnight,260,4,2.5min
D,AudioSet,CBR8,E,Midnight,28,4,2.5min
D,AudioSet,CBR8,VJR,Midnight,0,4,2.5min
E,AudioSet,CBR8,D,Midnight,0,4,2.5min
E,AudioSet,CBR8,E,Midnight,253,4,2.5min
E,AudioSet,CBR8,VJR,Midnight,35,4,2.5min
VJR,AudioSet,CBR8,D,Midnight,0,4,2.5min
VJR,AudioSet,CBR8,E,Midnight,55,4,2.5min
VJR,AudioSet,CBR8,VJR,Midnight,233,4,2.5min
D,AudioSet,CBR8,D,Dawn1,143,8,2.5min
D,AudioSet,CBR8,E,Dawn1,0,8,2.5min
D,AudioSet,CBR8,VJR,Dawn1,1,8,2.5min
E,AudioSet,CBR8,D,Dawn1,0,8,2.5min
E,AudioSet,CBR8,E,Dawn1,137,8,2.5min
E,AudioSet,CBR8,VJR,Dawn1,7,8,2.5min
VJR,AudioSet,CBR8,D,Dawn1,1,8,2.5min
VJR,AudioSet,CBR8,E,Dawn1,27,8,2.5min
VJR,AudioSet,CBR8,VJR,Dawn1,116,8,2.5min
D,AudioSet,CBR8,D,Dawn2,175,8,2.5min
D,AudioSet,CBR8,E,Dawn2,1,8,2.5min
D,AudioSet,CBR8,VJR,Dawn2,0,8,2.5min
E,AudioSet,CBR8,D,Dawn2,0,8,2.5min
E,AudioSet,CBR8,E,Dawn2,113,8,2.5min
E,AudioSet,CBR8,VJR,Dawn2,7,8,2.5min
VJR,AudioSet,CBR8,D,Dawn2,0,8,2.5min
VJR,AudioSet,CBR8,E,Dawn2,6,8,2.5min
VJR,AudioSet,CBR8,VJR,Dawn2,122,8,2.5min
D,AudioSet,CBR8,D,Dusk1,88,8,2.5min
D,AudioSet,CBR8,E,Dusk1,2,8,2.5min
D,AudioSet,CBR8,VJR,Dusk1,54,8,2.5min
E,AudioSet,CBR8,D,Dusk1,5,8,2.5min
E,AudioSet,CBR8,E,Dusk1,109,8,2.5min
E,AudioSet,CBR8,VJR,Dusk1,30,8,2.5min
VJR,AudioSet,CBR8,D,Dusk1,4,8,2.5min
VJR,AudioSet,CBR8,E,Dusk1,7,8,2.5min
VJR,AudioSet,CBR8,VJR,Dusk1,133,8,2.5min
D,AudioSet,CBR8,D,Dusk2,142,8,2.5min
D,AudioSet,CBR8,E,Dusk2,0,8,2.5min
D,AudioSet,CBR8,VJR,Dusk2,2,8,2.5min
E,AudioSet,CBR8,D,Dusk2,5,8,2.5min
E,AudioSet,CBR8,E,Dusk2,101,8,2.5min
E,AudioSet,CBR8,VJR,Dusk2,38,8,2.5min
VJR,AudioSet,CBR8,D,Dusk2,3,8,2.5min
VJR,AudioSet,CBR8,E,Dusk2,9,8,2.5min
VJR,AudioSet,CBR8,VJR,Dusk2,132,8,2.5min
D,AudioSet,CBR8,D,Midday1,163,8,2.5min
D,AudioSet,CBR8,E,Midday1,1,8,2.5min
D,AudioSet,CBR8,VJR,Midday1,12,8,2.5min
E,AudioSet,CBR8,D,Midday1,0,8,2.5min
E,AudioSet,CBR8,E,Midday1,110,8,2.5min
E,AudioSet,CBR8,VJR,Midday1,34,8,2.5min
VJR,AudioSet,CBR8,D,Midday1,0,8,2.5min
VJR,AudioSet,CBR8,E,Midday1,17,8,2.5min
VJR,AudioSet,CBR8,VJR,Midday1,103,8,2.5min
D,AudioSet,CBR8,D,Midday2,144,8,2.5min
D,AudioSet,CBR8,E,Midday2,0,8,2.5min
D,AudioSet,CBR8,VJR,Midday2,0,8,2.5min
E,AudioSet,CBR8,D,Midday2,1,8,2.5min
E,AudioSet,CBR8,E,Midday2,112,8,2.5min
E,AudioSet,CBR8,VJR,Midday2,31,8,2.5min
VJR,AudioSet,CBR8,D,Midday2,4,8,2.5min
VJR,AudioSet,CBR8,E,Midday2,6,8,2.5min
VJR,AudioSet,CBR8,VJR,Midday2,134,8,2.5min
D,AudioSet,CBR8,D,Midnight1,141,8,2.5min
D,AudioSet,CBR8,E,Midnight1,0,8,2.5min
D,AudioSet,CBR8,VJR,Midnight1,3,8,2.5min
E,AudioSet,CBR8,D,Midnight1,0,8,2.5min
E,AudioSet,CBR8,E,Midnight1,117,8,2.5min
E,AudioSet,CBR8,VJR,Midnight1,27,8,2.5min
VJR,AudioSet,CBR8,D,Midnight1,0,8,2.5min
VJR,AudioSet,CBR8,E,Midnight1,24,8,2.5min
VJR,AudioSet,CBR8,VJR,Midnight1,120,8,2.5min
D,AudioSet,CBR8,D,Midnight2,133,8,2.5min
D,AudioSet,CBR8,E,Midnight2,11,8,2.5min
D,AudioSet,CBR8,VJR,Midnight2,0,8,2.5min
E,AudioSet,CBR8,D,Midnight2,0,8,2.5min
E,AudioSet,CBR8,E,Midnight2,127,8,2.5min
E,AudioSet,CBR8,VJR,Midnight2,17,8,2.5min
VJR,AudioSet,CBR8,D,Midnight2,0,8,2.5min
VJR,AudioSet,CBR8,E,Midnight2,41,8,2.5min
VJR,AudioSet,CBR8,VJR,Midnight2,103,8,2.5min
D,AudioSet,CBR8,D,Whole Day,1180,None,2.5min
D,AudioSet,CBR8,E,Whole Day,5,None,2.5min
D,AudioSet,CBR8,VJR,Whole Day,31,None,2.5min
E,AudioSet,CBR8,D,Whole Day,3,None,2.5min
E,AudioSet,CBR8,E,Whole Day,963,None,2.5min
E,AudioSet,CBR8,VJR,Whole Day,162,None,2.5min
VJR,AudioSet,CBR8,D,Whole Day,16,None,2.5min
VJR,AudioSet,CBR8,E,Whole Day,130,None,2.5min
VJR,AudioSet,CBR8,VJR,Whole Day,966,None,2.5min
D,AudioSet,RAW,D,Dawn1,96,12,2.5min
D,AudioSet,RAW,E,Dawn1,0,12,2.5min
D,AudioSet,RAW,VJR,Dawn1,0,12,2.5min
E,AudioSet,RAW,D,Dawn1,0,12,2.5min
E,AudioSet,RAW,E,Dawn1,92,12,2.5min
E,AudioSet,RAW,VJR,Dawn1,4,12,2.5min
VJR,AudioSet,RAW,D,Dawn1,1,12,2.5min
VJR,AudioSet,RAW,E,Dawn1,29,12,2.5min
VJR,AudioSet,RAW,VJR,Dawn1,66,12,2.5min
D,AudioSet,RAW,D,Dawn2,94,12,2.5min
D,AudioSet,RAW,E,Dawn2,2,12,2.5min
D,AudioSet,RAW,VJR,Dawn2,0,12,2.5min
E,AudioSet,RAW,D,Dawn2,0,12,2.5min
E,AudioSet,RAW,E,Dawn2,96,12,2.5min
E,AudioSet,RAW,VJR,Dawn2,0,12,2.5min
VJR,AudioSet,RAW,D,Dawn2,0,12,2.5min
VJR,AudioSet,RAW,E,Dawn2,3,12,2.5min
VJR,AudioSet,RAW,VJR,Dawn2,93,12,2.5min
D,AudioSet,RAW,D,Dawn3,116,12,2.5min
D,AudioSet,RAW,E,Dawn3,6,12,2.5min
D,AudioSet,RAW,VJR,Dawn3,6,12,2.5min
E,AudioSet,RAW,D,Dawn3,3,12,2.5min
E,AudioSet,RAW,E,Dawn3,66,12,2.5min
E,AudioSet,RAW,VJR,Dawn3,3,12,2.5min
VJR,AudioSet,RAW,D,Dawn3,0,12,2.5min
VJR,AudioSet,RAW,E,Dawn3,4,12,2.5min
VJR,AudioSet,RAW,VJR,Dawn3,76,12,2.5min
D,AudioSet,RAW,D,Dusk1,81,12,2.5min
D,AudioSet,RAW,E,Dusk1,3,12,2.5min
D,AudioSet,RAW,VJR,Dusk1,12,12,2.5min
E,AudioSet,RAW,D,Dusk1,8,12,2.5min
E,AudioSet,RAW,E,Dusk1,81,12,2.5min
E,AudioSet,RAW,VJR,Dusk1,7,12,2.5min
VJR,AudioSet,RAW,D,Dusk1,1,12,2.5min
VJR,AudioSet,RAW,E,Dusk1,0,12,2.5min
VJR,AudioSet,RAW,VJR,Dusk1,95,12,2.5min
D,AudioSet,RAW,D,Dusk2,89,12,2.5min
D,AudioSet,RAW,E,Dusk2,5,12,2.5min
D,AudioSet,RAW,VJR,Dusk2,2,12,2.5min
E,AudioSet,RAW,D,Dusk2,6,12,2.5min
E,AudioSet,RAW,E,Dusk2,81,12,2.5min
E,AudioSet,RAW,VJR,Dusk2,9,12,2.5min
VJR,AudioSet,RAW,D,Dusk2,0,12,2.5min
VJR,AudioSet,RAW,E,Dusk2,2,12,2.5min
VJR,AudioSet,RAW,VJR,Dusk2,94,12,2.5min
D,AudioSet,RAW,D,Dusk3,96,12,2.5min
D,AudioSet,RAW,E,Dusk3,0,12,2.5min
D,AudioSet,RAW,VJR,Dusk3,0,12,2.5min
E,AudioSet,RAW,D,Dusk3,4,12,2.5min
E,AudioSet,RAW,E,Dusk3,58,12,2.5min
E,AudioSet,RAW,VJR,Dusk3,34,12,2.5min
VJR,AudioSet,RAW,D,Dusk3,0,12,2.5min
VJR,AudioSet,RAW,E,Dusk3,0,12,2.5min
VJR,AudioSet,RAW,VJR,Dusk3,96,12,2.5min
D,AudioSet,RAW,D,Midday1,98,12,2.5min
D,AudioSet,RAW,E,Midday1,23,12,2.5min
D,AudioSet,RAW,VJR,Midday1,7,12,2.5min
E,AudioSet,RAW,D,Midday1,1,12,2.5min
E,AudioSet,RAW,E,Midday1,83,12,2.5min
E,AudioSet,RAW,VJR,Midday1,12,12,2.5min
VJR,AudioSet,RAW,D,Midday1,0,12,2.5min
VJR,AudioSet,RAW,E,Midday1,0,12,2.5min
VJR,AudioSet,RAW,VJR,Midday1,72,12,2.5min
D,AudioSet,RAW,D,Midday2,86,12,2.5min
D,AudioSet,RAW,E,Midday2,6,12,2.5min
D,AudioSet,RAW,VJR,Midday2,4,12,2.5min
E,AudioSet,RAW,D,Midday2,1,12,2.5min
E,AudioSet,RAW,E,Midday2,94,12,2.5min
E,AudioSet,RAW,VJR,Midday2,1,12,2.5min
VJR,AudioSet,RAW,D,Midday2,0,12,2.5min
VJR,AudioSet,RAW,E,Midday2,10,12,2.5min
VJR,AudioSet,RAW,VJR,Midday2,86,12,2.5min
D,AudioSet,RAW,D,Midday3,94,12,2.5min
D,AudioSet,RAW,E,Midday3,2,12,2.5min
D,AudioSet,RAW,VJR,Midday3,0,12,2.5min
E,AudioSet,RAW,D,Midday3,11,12,2.5min
E,AudioSet,RAW,E,Midday3,85,12,2.5min
E,AudioSet,RAW,VJR,Midday3,0,12,2.5min
VJR,AudioSet,RAW,D,Midday3,0,12,2.5min
VJR,AudioSet,RAW,E,Midday3,0,12,2.5min
VJR,AudioSet,RAW,VJR,Midday3,96,12,2.5min
D,AudioSet,RAW,D,Midnight1,96,12,2.5min
D,AudioSet,RAW,E,Midnight1,0,12,2.5min
D,AudioSet,RAW,VJR,Midnight1,0,12,2.5min
E,AudioSet,RAW,D,Midnight1,0,12,2.5min
E,AudioSet,RAW,E,Midnight1,96,12,2.5min
E,AudioSet,RAW,VJR,Midnight1,0,12,2.5min
VJR,AudioSet,RAW,D,Midnight1,0,12,2.5min
VJR,AudioSet,RAW,E,Midnight1,1,12,2.5min
VJR,AudioSet,RAW,VJR,Midnight1,95,12,2.5min
D,AudioSet,RAW,D,Midnight2,96,12,2.5min
D,AudioSet,RAW,E,Midnight2,0,12,2.5min
D,AudioSet,RAW,VJR,Midnight2,0,12,2.5min
E,AudioSet,RAW,D,Midnight2,0,12,2.5min
E,AudioSet,RAW,E,Midnight2,96,12,2.5min
E,AudioSet,RAW,VJR,Midnight2,0,12,2.5min
VJR,AudioSet,RAW,D,Midnight2,0,12,2.5min
VJR,AudioSet,RAW,E,Midnight2,7,12,2.5min
VJR,AudioSet,RAW,VJR,Midnight2,89,12,2.5min
D,AudioSet,RAW,D,Midnight3,96,12,2.5min
D,AudioSet,RAW,E,Midnight3,0,12,2.5min
D,AudioSet,RAW,VJR,Midnight3,0,12,2.5min
E,AudioSet,RAW,D,Midnight3,0,12,2.5min
E,AudioSet,RAW,E,Midnight3,95,12,2.5min
E,AudioSet,RAW,VJR,Midnight3,1,12,2.5min
VJR,AudioSet,RAW,D,Midnight3,0,12,2.5min
VJR,AudioSet,RAW,E,Midnight3,0,12,2.5min
VJR,AudioSet,RAW,VJR,Midnight3,96,12,2.5min
D,AudioSet,RAW,D,Dawn,315,4,2.5min
D,AudioSet,RAW,E,Dawn,4,4,2.5min
D,AudioSet,RAW,VJR,Dawn,1,4,2.5min
E,AudioSet,RAW,D,Dawn,1,4,2.5min
E,AudioSet,RAW,E,Dawn,256,4,2.5min
E,AudioSet,RAW,VJR,Dawn,7,4,2.5min
VJR,AudioSet,RAW,D,Dawn,0,4,2.5min
VJR,AudioSet,RAW,E,Dawn,33,4,2.5min
VJR,AudioSet,RAW,VJR,Dawn,239,4,2.5min
D,AudioSet,RAW,D,Dusk,277,4,2.5min
D,AudioSet,RAW,E,Dusk,2,4,2.5min
D,AudioSet,RAW,VJR,Dusk,9,4,2.5min
E,AudioSet,RAW,D,Dusk,26,4,2.5min
E,AudioSet,RAW,E,Dusk,190,4,2.5min
E,AudioSet,RAW,VJR,Dusk,72,4,2.5min
VJR,AudioSet,RAW,D,Dusk,14,4,2.5min
VJR,AudioSet,RAW,E,Dusk,1,4,2.5min
VJR,AudioSet,RAW,VJR,Dusk,273,4,2.5min
D,AudioSet,RAW,D,Midday,305,4,2.5min
D,AudioSet,RAW,E,Midday,4,4,2.5min
D,AudioSet,RAW,VJR,Midday,11,4,2.5min
E,AudioSet,RAW,D,Midday,9,4,2.5min
E,AudioSet,RAW,E,Midday,267,4,2.5min
E,AudioSet,RAW,VJR,Midday,12,4,2.5min
VJR,AudioSet,RAW,D,Midday,0,4,2.5min
VJR,AudioSet,RAW,E,Midday,5,4,2.5min
VJR,AudioSet,RAW,VJR,Midday,259,4,2.5min
D,AudioSet,RAW,D,Midnight,288,4,2.5min
D,AudioSet,RAW,E,Midnight,0,4,2.5min
D,AudioSet,RAW,VJR,Midnight,0,4,2.5min
E,AudioSet,RAW,D,Midnight,0,4,2.5min
E,AudioSet,RAW,E,Midnight,283,4,2.5min
E,AudioSet,RAW,VJR,Midnight,5,4,2.5min
VJR,AudioSet,RAW,D,Midnight,0,4,2.5min
VJR,AudioSet,RAW,E,Midnight,4,4,2.5min
VJR,AudioSet,RAW,VJR,Midnight,284,4,2.5min
D,AudioSet,RAW,D,Dawn1,143,8,2.5min
D,AudioSet,RAW,E,Dawn1,1,8,2.5min
D,AudioSet,RAW,VJR,Dawn1,0,8,2.5min
E,AudioSet,RAW,D,Dawn1,0,8,2.5min
E,AudioSet,RAW,E,Dawn1,138,8,2.5min
E,AudioSet,RAW,VJR,Dawn1,6,8,2.5min
VJR,AudioSet,RAW,D,Dawn1,0,8,2.5min
VJR,AudioSet,RAW,E,Dawn1,29,8,2.5min
VJR,AudioSet,RAW,VJR,Dawn1,115,8,2.5min
D,AudioSet,RAW,D,Dawn2,169,8,2.5min
D,AudioSet,RAW,E,Dawn2,2,8,2.5min
D,AudioSet,RAW,VJR,Dawn2,5,8,2.5min
E,AudioSet,RAW,D,Dawn2,2,8,2.5min
E,AudioSet,RAW,E,Dawn2,115,8,2.5min
E,AudioSet,RAW,VJR,Dawn2,3,8,2.5min
VJR,AudioSet,RAW,D,Dawn2,0,8,2.5min
VJR,AudioSet,RAW,E,Dawn2,5,8,2.5min
VJR,AudioSet,RAW,VJR,Dawn2,123,8,2.5min
D,AudioSet,RAW,D,Dusk1,135,8,2.5min
D,AudioSet,RAW,E,Dusk1,4,8,2.5min
D,AudioSet,RAW,VJR,Dusk1,5,8,2.5min
E,AudioSet,RAW,D,Dusk1,15,8,2.5min
E,AudioSet,RAW,E,Dusk1,113,8,2.5min
E,AudioSet,RAW,VJR,Dusk1,16,8,2.5min
VJR,AudioSet,RAW,D,Dusk1,2,8,2.5min
VJR,AudioSet,RAW,E,Dusk1,1,8,2.5min
VJR,AudioSet,RAW,VJR,Dusk1,141,8,2.5min
D,AudioSet,RAW,D,Dusk2,144,8,2.5min
D,AudioSet,RAW,E,Dusk2,0,8,2.5min
D,AudioSet,RAW,VJR,Dusk2,0,8,2.5min
E,AudioSet,RAW,D,Dusk2,5,8,2.5min
E,AudioSet,RAW,E,Dusk2,99,8,2.5min
E,AudioSet,RAW,VJR,Dusk2,40,8,2.5min
VJR,AudioSet,RAW,D,Dusk2,0,8,2.5min
VJR,AudioSet,RAW,E,Dusk2,3,8,2.5min
VJR,AudioSet,RAW,VJR,Dusk2,141,8,2.5min
D,AudioSet,RAW,D,Midday1,156,8,2.5min
D,AudioSet,RAW,E,Midday1,7,8,2.5min
D,AudioSet,RAW,VJR,Midday1,13,8,2.5min
E,AudioSet,RAW,D,Midday1,1,8,2.5min
E,AudioSet,RAW,E,Midday1,129,8,2.5min
E,AudioSet,RAW,VJR,Midday1,14,8,2.5min
VJR,AudioSet,RAW,D,Midday1,0,8,2.5min
VJR,AudioSet,RAW,E,Midday1,1,8,2.5min
VJR,AudioSet,RAW,VJR,Midday1,119,8,2.5min
D,AudioSet,RAW,D,Midday2,143,8,2.5min
D,AudioSet,RAW,E,Midday2,1,8,2.5min
D,AudioSet,RAW,VJR,Midday2,0,8,2.5min
E,AudioSet,RAW,D,Midday2,4,8,2.5min
E,AudioSet,RAW,E,Midday2,140,8,2.5min
E,AudioSet,RAW,VJR,Midday2,0,8,2.5min
VJR,AudioSet,RAW,D,Midday2,3,8,2.5min
VJR,AudioSet,RAW,E,Midday2,3,8,2.5min
VJR,AudioSet,RAW,VJR,Midday2,138,8,2.5min
D,AudioSet,RAW,D,Midnight1,144,8,2.5min
D,AudioSet,RAW,E,Midnight1,0,8,2.5min
D,AudioSet,RAW,VJR,Midnight1,0,8,2.5min
E,AudioSet,RAW,D,Midnight1,0,8,2.5min
E,AudioSet,RAW,E,Midnight1,144,8,2.5min
E,AudioSet,RAW,VJR,Midnight1,0,8,2.5min
VJR,AudioSet,RAW,D,Midnight1,0,8,2.5min
VJR,AudioSet,RAW,E,Midnight1,5,8,2.5min
VJR,AudioSet,RAW,VJR,Midnight1,139,8,2.5min
D,AudioSet,RAW,D,Midnight2,142,8,2.5min
D,AudioSet,RAW,E,Midnight2,2,8,2.5min
D,AudioSet,RAW,VJR,Midnight2,0,8,2.5min
E,AudioSet,RAW,D,Midnight2,0,8,2.5min
E,AudioSet,RAW,E,Midnight2,143,8,2.5min
E,AudioSet,RAW,VJR,Midnight2,1,8,2.5min
VJR,AudioSet,RAW,D,Midnight2,0,8,2.5min
VJR,AudioSet,RAW,E,Midnight2,0,8,2.5min
VJR,AudioSet,RAW,VJR,Midnight2,144,8,2.5min
D,AudioSet,RAW,D,Whole Day,1162,None,2.5min
D,AudioSet,RAW,E,Whole Day,25,None,2.5min
D,AudioSet,RAW,VJR,Whole Day,29,None,2.5min
E,AudioSet,RAW,D,Whole Day,27,None,2.5min
E,AudioSet,RAW,E,Whole Day,997,None,2.5min
E,AudioSet,RAW,VJR,Whole Day,104,None,2.5min
VJR,AudioSet,RAW,D,Whole Day,32,None,2.5min
VJR,AudioSet,RAW,E,Whole Day,40,None,2.5min
VJR,AudioSet,RAW,VJR,Whole Day,1040,None,2.5min
D,AudioSet,VBR0,D,Dawn1,96,12,2.5min
D,AudioSet,VBR0,E,Dawn1,0,12,2.5min
D,AudioSet,VBR0,VJR,Dawn1,0,12,2.5min
E,AudioSet,VBR0,D,Dawn1,0,12,2.5min
E,AudioSet,VBR0,E,Dawn1,92,12,2.5min
E,AudioSet,VBR0,VJR,Dawn1,4,12,2.5min
VJR,AudioSet,VBR0,D,Dawn1,0,12,2.5min
VJR,AudioSet,VBR0,E,Dawn1,31,12,2.5min
VJR,AudioSet,VBR0,VJR,Dawn1,65,12,2.5min
D,AudioSet,VBR0,D,Dawn2,94,12,2.5min
D,AudioSet,VBR0,E,Dawn2,2,12,2.5min
D,AudioSet,VBR0,VJR,Dawn2,0,12,2.5min
E,AudioSet,VBR0,D,Dawn2,0,12,2.5min
E,AudioSet,VBR0,E,Dawn2,96,12,2.5min
E,AudioSet,VBR0,VJR,Dawn2,0,12,2.5min
VJR,AudioSet,VBR0,D,Dawn2,0,12,2.5min
VJR,AudioSet,VBR0,E,Dawn2,2,12,2.5min
VJR,AudioSet,VBR0,VJR,Dawn2,94,12,2.5min
D,AudioSet,VBR0,D,Dawn3,115,12,2.5min
D,AudioSet,VBR0,E,Dawn3,7,12,2.5min
D,AudioSet,VBR0,VJR,Dawn3,6,12,2.5min
E,AudioSet,VBR0,D,Dawn3,3,12,2.5min
E,AudioSet,VBR0,E,Dawn3,66,12,2.5min
E,AudioSet,VBR0,VJR,Dawn3,3,12,2.5min
VJR,AudioSet,VBR0,D,Dawn3,0,12,2.5min
VJR,AudioSet,VBR0,E,Dawn3,4,12,2.5min
VJR,AudioSet,VBR0,VJR,Dawn3,76,12,2.5min
D,AudioSet,VBR0,D,Dusk1,85,12,2.5min
D,AudioSet,VBR0,E,Dusk1,3,12,2.5min
D,AudioSet,VBR0,VJR,Dusk1,8,12,2.5min
E,AudioSet,VBR0,D,Dusk1,9,12,2.5min
E,AudioSet,VBR0,E,Dusk1,80,12,2.5min
E,AudioSet,VBR0,VJR,Dusk1,7,12,2.5min
VJR,AudioSet,VBR0,D,Dusk1,1,12,2.5min
VJR,AudioSet,VBR0,E,Dusk1,0,12,2.5min
VJR,AudioSet,VBR0,VJR,Dusk1,95,12,2.5min
D,AudioSet,VBR0,D,Dusk2,86,12,2.5min
D,AudioSet,VBR0,E,Dusk2,7,12,2.5min
D,AudioSet,VBR0,VJR,Dusk2,3,12,2.5min
E,AudioSet,VBR0,D,Dusk2,6,12,2.5min
E,AudioSet,VBR0,E,Dusk2,82,12,2.5min
E,AudioSet,VBR0,VJR,Dusk2,8,12,2.5min
VJR,AudioSet,VBR0,D,Dusk2,1,12,2.5min
VJR,AudioSet,VBR0,E,Dusk2,1,12,2.5min
