compression,file.size,frame.size,accuracy,precision,recall,TOD,chunks,index.type
CBR320,41.6,10min,0.833333333,0.837805605,0.833333333,Dusk,8,Analytical_Indices
CBR320,41.6,10min,0.75,0.789804859,0.75,Early AM,8,Analytical_Indices
CBR320,41.6,10min,0.546296296,0.514842958,0.546296296,Evening,8,Analytical_Indices
CBR320,41.6,10min,0.796296296,0.855392157,0.796296296,Midday,8,Analytical_Indices
CBR320,41.6,10min,0.981481481,0.981731732,0.981481481,Midnight,8,Analytical_Indices
CBR320,41.6,10min,0.663461538,0.667159278,0.687606838,Morning,8,Analytical_Indices
CBR320,41.6,2_5min,0.777777778,0.797913505,0.777777778,Afternoon,8,Analytical_Indices
CBR320,41.6,2_5min,0.793981481,0.804899168,0.793981481,Dawn,8,Analytical_Indices
CBR320,41.6,2_5min,0.800925926,0.821386215,0.800925926,Dusk,8,Analytical_Indices
CBR320,41.6,2_5min,0.650462963,0.684839045,0.650462963,Early AM,8,Analytical_Indices
CBR320,41.6,2_5min,0.511574074,0.51504811,0.511574074,Evening,8,Analytical_Indices
CBR320,41.6,2_5min,0.696759259,0.714181705,0.696759259,Midday,8,Analytical_Indices
CBR320,41.6,2_5min,0.784722222,0.794285579,0.784722222,Midnight,8,Analytical_Indices
CBR320,41.6,2_5min,0.703431373,0.696847268,0.707515793,Morning,8,Analytical_Indices
CBR320,41.6,20min,0.87037037,0.880193744,0.87037037,Afternoon,8,Analytical_Indices
CBR320,41.6,20min,0.740740741,0.769191919,0.740740741,Dawn,8,Analytical_Indices
CBR320,41.6,20min,0.722222222,0.753754941,0.722222222,Dusk,8,Analytical_Indices
CBR320,41.6,20min,0.685185185,0.704159239,0.685185185,Early AM,8,Analytical_Indices
CBR320,41.6,20min,0.5,0.505882353,0.5,Evening,8,Analytical_Indices
CBR320,41.6,20min,0.851851852,0.868599034,0.851851852,Midday,8,Analytical_Indices
CBR320,41.6,20min,0.722222222,0.73287037,0.722222222,Midnight,8,Analytical_Indices
CBR320,41.6,20min,0.615384615,0.579015152,0.591880342,Morning,8,Analytical_Indices
CBR320,41.6,5min,0.75462963,0.771055342,0.75462963,Afternoon,8,Analytical_Indices
CBR320,41.6,5min,0.796296296,0.805270753,0.796296296,Dawn,8,Analytical_Indices
CBR320,41.6,5min,0.828703704,0.84031746,0.828703704,Dusk,8,Analytical_Indices
CBR320,41.6,5min,0.720930233,0.743481378,0.721244131,Early AM,8,Analytical_Indices
CBR320,41.6,5min,0.532407407,0.51999057,0.532407407,Evening,8,Analytical_Indices
CBR320,41.6,5min,0.747706422,0.789293495,0.744667224,Midday,8,Analytical_Indices
CBR320,41.6,5min,0.953703704,0.953993601,0.953703704,Midnight,8,Analytical_Indices
CBR320,41.6,5min,0.601941748,0.60083797,0.632612266,Morning,8,Analytical_Indices
CBR320,41.6,10min,0.833333333,0.832584541,0.833333333,Dusk1,12,Analytical_Indices
CBR320,41.6,10min,0.805555556,0.834175084,0.805555556,Dusk2,12,Analytical_Indices
CBR320,41.6,10min,0.541666667,0.604746318,0.541666667,Dusk3,12,Analytical_Indices
CBR320,41.6,10min,0.708333333,0.71148417,0.708333333,Early AM1,12,Analytical_Indices
CBR320,41.6,10min,0.805555556,0.819444444,0.805555556,Early AM2,12,Analytical_Indices
CBR320,41.6,10min,0.571428571,0.560628019,0.602083333,Early AM3,12,Analytical_Indices
CBR320,41.6,10min,0.557142857,0.558546292,0.531746032,Midday1,12,Analytical_Indices
CBR320,41.6,10min,0.791666667,0.8,0.791666667,Midday2,12,Analytical_Indices
CBR320,41.6,10min,0.833333333,0.888888889,0.833333333,Midday3,12,Analytical_Indices
CBR320,41.6,10min,0.472222222,0.520417854,0.472222222,Midnight1,12,Analytical_Indices
CBR320,41.6,10min,0.944444444,0.944951691,0.944444444,Midnight2,12,Analytical_Indices
CBR320,41.6,10min,0.833333333,0.830909091,0.833333333,Midnight3,12,Analytical_Indices
CBR320,41.6,2_5min,0.861111111,0.862810404,0.861111111,Dusk1,12,Analytical_Indices
CBR320,41.6,2_5min,0.708333333,0.746135796,0.708333333,Dusk2,12,Analytical_Indices
CBR320,41.6,2_5min,0.503472222,0.46157901,0.503472222,Dusk3,12,Analytical_Indices
CBR320,41.6,2_5min,0.611111111,0.655019584,0.611111111,Early AM1,12,Analytical_Indices
CBR320,41.6,2_5min,0.871527778,0.885264632,0.871527778,Early AM2,12,Analytical_Indices
CBR320,41.6,2_5min,0.665441176,0.664420035,0.672685185,Early AM3,12,Analytical_Indices
CBR320,41.6,2_5min,0.696428571,0.724907126,0.676917989,Midday1,12,Analytical_Indices
CBR320,41.6,2_5min,0.8125,0.821532795,0.8125,Midday2,12,Analytical_Indices
CBR320,41.6,2_5min,0.822916667,0.844733769,0.822916667,Midday3,12,Analytical_Indices
CBR320,41.6,2_5min,0.493055556,0.563035113,0.493055556,Midnight1,12,Analytical_Indices
CBR320,41.6,2_5min,0.756944444,0.757390231,0.756944444,Midnight2,12,Analytical_Indices
CBR320,41.6,2_5min,0.677083333,0.696997342,0.677083333,Midnight3,12,Analytical_Indices
CBR320,41.6,20min,0.805555556,0.817765568,0.805555556,Dusk1,12,Analytical_Indices
CBR320,41.6,20min,0.611111111,0.655555556,0.611111111,Dusk2,12,Analytical_Indices
CBR320,41.6,20min,0.527777778,0.636190476,0.527777778,Dusk3,12,Analytical_Indices
CBR320,41.6,20min,0.555555556,0.648148148,0.555555556,Early AM1,12,Analytical_Indices
CBR320,41.6,20min,0.694444444,0.689484127,0.694444444,Early AM2,12,Analytical_Indices
CBR320,41.6,20min,0.685714286,0.69212963,0.681018519,Early AM3,12,Analytical_Indices
CBR320,41.6,20min,0.714285714,0.731792717,0.674603175,Midday1,12,Analytical_Indices
CBR320,41.6,20min,0.833333333,0.868627451,0.833333333,Midday2,12,Analytical_Indices
CBR320,41.6,20min,0.888888889,0.896825397,0.888888889,Midday3,12,Analytical_Indices
CBR320,41.6,20min,0.5,0.532467532,0.5,Midnight1,12,Analytical_Indices
CBR320,41.6,20min,0.222222222,0.183574879,0.222222222,Midnight2,12,Analytical_Indices
CBR320,41.6,20min,0.611111111,0.638888889,0.611111111,Midnight3,12,Analytical_Indices
CBR320,41.6,5min,0.861111111,0.871075838,0.861111111,Dusk1,12,Analytical_Indices
CBR320,41.6,5min,0.791666667,0.794221495,0.791666667,Dusk2,12,Analytical_Indices
CBR320,41.6,5min,0.493055556,0.516643262,0.493055556,Dusk3,12,Analytical_Indices
CBR320,41.6,5min,0.680555556,0.683042617,0.680555556,Early AM1,12,Analytical_Indices
CBR320,41.6,5min,0.861111111,0.893939394,0.861111111,Early AM2,12,Analytical_Indices
CBR320,41.6,5min,0.574626866,0.586500754,0.608089897,Early AM3,12,Analytical_Indices
CBR320,41.6,5min,0.664383562,0.680645161,0.662377451,Midday1,12,Analytical_Indices
CBR320,41.6,5min,0.805555556,0.832466456,0.805555556,Midday2,12,Analytical_Indices
CBR320,41.6,5min,0.743055556,0.795959596,0.743055556,Midday3,12,Analytical_Indices
CBR320,41.6,5min,0.4375,0.53720795,0.4375,Midnight1,12,Analytical_Indices
CBR320,41.6,5min,0.930555556,0.934964727,0.930555556,Midnight2,12,Analytical_Indices
CBR320,41.6,5min,0.706293706,0.741859507,0.705969267,Midnight3,12,Analytical_Indices
RAW,100,10min,0.81498829,0.815300974,0.815590994,0101_sample1,None,Analytical_Indices
CBR8,1.04,2_5min,0.898148148,0.89679834,0.896258623,0840_sample0,None,AudioSet
CBR8,1.04,20min,0.733796296,0.758843367,0.731764197,1,None,Analytical_Indices
CBR8,1.04,5min,0.90755814,0.906536784,0.9059284,0840_sample3,None,AudioSet
RAW,100,10min,0.943925234,0.942708333,0.942201426,Quarter_Day_Dawn,4,AudioSet
RAW,100,10min,0.861111111,0.872206312,0.861111111,Quarter_Day_Dusk,4,AudioSet
RAW,100,10min,0.981308411,0.980952381,0.981725146,Quarter_Day_Midday,4,AudioSet
RAW,100,10min,1,1,1,Quarter_Day_Midnight,4,AudioSet
RAW,100,2_5min,0.947429907,0.947370093,0.945291147,Quarter_Day_Dawn,4,AudioSet
RAW,100,2_5min,0.858796296,0.878373038,0.858796296,Quarter_Day_Dusk,4,AudioSet
RAW,100,2_5min,0.951834862,0.951277219,0.952714646,Quarter_Day_Midday,4,AudioSet
RAW,100,2_5min,0.990740741,0.990740741,0.990740741,Quarter_Day_Midnight,4,AudioSet
RAW,100,20min,0.953271028,0.952210275,0.950683304,Quarter_Day_Dawn,4,AudioSet
RAW,100,20min,0.935185185,0.943371943,0.935185185,Quarter_Day_Dusk,4,AudioSet
RAW,100,20min,0.981651376,0.980952381,0.982407407,Quarter_Day_Midday,4,AudioSet
RAW,100,20min,1,1,1,Quarter_Day_Midnight,4,AudioSet
RAW,100,5min,0.952606635,0.953628118,0.950863662,Quarter_Day_Dawn,4,AudioSet
RAW,100,5min,0.865740741,0.883134043,0.865740741,Quarter_Day_Dusk,4,AudioSet
RAW,100,5min,0.965437788,0.965174865,0.966666667,Quarter_Day_Midday,4,AudioSet
RAW,100,5min,0.99537037,0.99537037,0.99537037,Quarter_Day_Midnight,4,AudioSet
RAW,100,10min,0.953703704,0.959349593,0.953703704,Afternoon,8,AudioSet
RAW,100,10min,0.962962963,0.964160401,0.962962963,Dawn,8,AudioSet
RAW,100,10min,0.87962963,0.883374636,0.87962963,Dusk,8,AudioSet
RAW,100,10min,0.916666667,0.933333333,0.916666667,Early AM,8,AudioSet
RAW,100,10min,0.944444444,0.950340584,0.944444444,Evening,8,AudioSet
RAW,100,10min,0.990740741,0.990990991,0.990740741,Midday,8,AudioSet
RAW,100,10min,0.990740741,0.990990991,0.990740741,Midnight,8,AudioSet
RAW,100,10min,0.923076923,0.912495365,0.926068376,Morning,8,AudioSet
RAW,100,2_5min,0.953703704,0.956726999,0.953703704,Afternoon,8,AudioSet
RAW,100,2_5min,0.958333333,0.958698135,0.958333333,Dawn,8,AudioSet
RAW,100,2_5min,0.884259259,0.892446981,0.884259259,Dusk,8,AudioSet
RAW,100,2_5min,0.912037037,0.928478478,0.912037037,Early AM,8,AudioSet
RAW,100,2_5min,0.907407407,0.922627006,0.907407407,Evening,8,AudioSet
RAW,100,2_5min,0.961363636,0.961609195,0.961622807,Midday,8,AudioSet
RAW,100,2_5min,0.958333333,0.960560809,0.958333333,Midnight,8,AudioSet
RAW,100,2_5min,0.91509434,0.905063597,0.920940171,Morning,8,AudioSet
RAW,100,20min,0.944444444,0.952380952,0.944444444,Afternoon,8,AudioSet
RAW,100,20min,0.962962963,0.962962963,0.962962963,Dawn,8,AudioSet
RAW,100,20min,0.981481481,0.98245614,0.981481481,Dusk,8,AudioSet
RAW,100,20min,0.907407407,0.927536232,0.907407407,Early AM,8,AudioSet
RAW,100,20min,0.907407407,0.927536232,0.907407407,Evening,8,AudioSet
RAW,100,20min,0.981818182,0.98245614,0.98245614,Midday,8,AudioSet
RAW,100,20min,0.981481481,0.98245614,0.981481481,Midnight,8,AudioSet
RAW,100,20min,0.924528302,0.911111111,0.925470085,Morning,8,AudioSet
RAW,100,5min,0.953703704,0.959349593,0.953703704,Afternoon,8,AudioSet
RAW,100,5min,0.949074074,0.949974574,0.949074074,Dawn,8,AudioSet
RAW,100,5min,0.907407407,0.913564298,0.907407407,Dusk,8,AudioSet
RAW,100,5min,0.912037037,0.93040293,0.912037037,Early AM,8,AudioSet
RAW,100,5min,0.935185185,0.945736434,0.935185185,Evening,8,AudioSet
RAW,100,5min,0.972477064,0.97260274,0.973064606,Midday,8,AudioSet
RAW,100,5min,0.986111111,0.986666667,0.986111111,Midnight,8,AudioSet
RAW,100,5min,0.927184466,0.914969785,0.928713379,Morning,8,AudioSet
RAW,100,10min,0.944444444,0.94531857,0.944444444,Dusk1,12,AudioSet
RAW,100,10min,0.902777778,0.903567447,0.902777778,Dusk2,12,AudioSet
RAW,100,10min,0.861111111,0.895757576,0.861111111,Dusk3,12,AudioSet
RAW,100,10min,0.902777778,0.924731183,0.902777778,Early AM1,12,AudioSet
RAW,100,10min,0.986111111,0.986666667,0.986111111,Early AM2,12,AudioSet
RAW,100,10min,0.928571429,0.917293233,0.927314815,Early AM3,12,AudioSet
RAW,100,10min,0.914285714,0.912380952,0.924603175,Midday1,12,AudioSet
RAW,100,10min,0.930555556,0.942528736,0.930555556,Midday2,12,AudioSet
RAW,100,10min,0.944444444,0.952380952,0.944444444,Midday3,12,AudioSet
RAW,100,10min,0.930555556,0.942528736,0.930555556,Midnight1,12,AudioSet
RAW,100,10min,0.986111111,0.986666667,0.986111111,Midnight2,12,AudioSet
RAW,100,10min,1,1,1,Midnight3,12,AudioSet
RAW,100,2_5min,0.881944444,0.890153796,0.881944444,Dusk1,12,AudioSet
RAW,100,2_5min,0.913194444,0.913944359,0.913194444,Dusk2,12,AudioSet
RAW,100,2_5min,0.864583333,0.897608142,0.864583333,Dusk3,12,AudioSet
RAW,100,2_5min,0.881944444,0.896296296,0.881944444,Early AM1,12,AudioSet
RAW,100,2_5min,0.986111111,0.986666667,0.986111111,Early AM2,12,AudioSet
RAW,100,2_5min,0.921428571,0.91199933,0.926331019,Early AM3,12,AudioSet
RAW,100,2_5min,0.85472973,0.854708883,0.876736111,Midday1,12,AudioSet
RAW,100,2_5min,0.927083333,0.932025543,0.927083333,Midday2,12,AudioSet
RAW,100,2_5min,0.954861111,0.95741653,0.954861111,Midday3,12,AudioSet
RAW,100,2_5min,0.989583333,0.989618376,0.989583333,Midnight1,12,AudioSet
RAW,100,2_5min,0.979166667,0.980392157,0.979166667,Midnight2,12,AudioSet
RAW,100,2_5min,0.996527778,0.996563574,0.996527778,Midnight3,12,AudioSet
RAW,100,20min,1,1,1,Dusk1,12,AudioSet
RAW,100,20min,1,1,1,Dusk2,12,AudioSet
RAW,100,20min,0.861111111,0.901960784,0.861111111,Dusk3,12,AudioSet
RAW,100,20min,0.916666667,0.933333333,0.916666667,Early AM1,12,AudioSet
RAW,100,20min,0.972222222,0.974358974,0.972222222,Early AM2,12,AudioSet
RAW,100,20min,0.942857143,0.933333333,0.945833333,Early AM3,12,AudioSet
RAW,100,20min,0.918918919,0.911616162,0.930555556,Midday1,12,AudioSet
RAW,100,20min,0.916666667,0.933333333,0.916666667,Midday2,12,AudioSet
RAW,100,20min,0.972222222,0.974358974,0.972222222,Midday3,12,AudioSet
RAW,100,20min,0.888888889,0.916666667,0.888888889,Midnight1,12,AudioSet
RAW,100,20min,1,1,1,Midnight2,12,AudioSet
RAW,100,20min,1,1,1,Midnight3,12,AudioSet
RAW,100,5min,0.909722222,0.919781337,0.909722222,Dusk1,12,AudioSet
RAW,100,5min,0.902777778,0.902987282,0.902777778,Dusk2,12,AudioSet
RAW,100,5min,0.847222222,0.888627451,0.847222222,Dusk3,12,AudioSet
RAW,100,5min,0.888888889,0.916666667,0.888888889,Early AM1,12,AudioSet
RAW,100,5min,0.993055556,0.993197279,0.993055556,Early AM2,12,AudioSet
RAW,100,5min,0.947761194,0.943024992,0.94295575,Early AM3,12,AudioSet
RAW,100,5min,0.890410959,0.887533875,0.911458333,Midday1,12,AudioSet
RAW,100,5min,0.930555556,0.935513528,0.930555556,Midday2,12,AudioSet
RAW,100,5min,0.958333333,0.962962963,0.958333333,Midday3,12,AudioSet
RAW,100,5min,0.986111111,0.986111111,0.986111111,Midnight1,12,AudioSet
RAW,100,5min,0.979166667,0.980392157,0.979166667,Midnight2,12,AudioSet
RAW,100,5min,1,1,1,Midnight3,12,AudioSet
RAW,100,10min,0.940697674,0.9405916,0.940045581,0840_sample0,None,AudioSet
RAW,100,2_5min,0.924768519,0.924968202,0.924059297,0840_sample0,None,AudioSet
RAW,100,20min,0.804651163,0.804460518,0.804303925,1,None,Analytical_Indices
RAW,100,5min,0.938372093,0.938507463,0.937697262,0840_sample3,None,AudioSet
RAW,100,10min,0.802816901,0.797791165,0.796945701,Quarter_Day_Dawn,4,Analytical_Indices
RAW,100,10min,0.877934272,0.88138799,0.87766227,Quarter_Day_Dusk,4,Analytical_Indices
RAW,100,10min,0.798122066,0.815578073,0.798861484,Quarter_Day_Midday,4,Analytical_Indices
RAW,100,10min,0.920930233,0.920750482,0.920970266,Quarter_Day_Midnight,4,Analytical_Indices
RAW,100,2_5min,0.759671747,0.761801398,0.761588336,Quarter_Day_Dawn,4,Analytical_Indices
RAW,100,2_5min,0.787703016,0.793078435,0.787783101,Quarter_Day_Dusk,4,Analytical_Indices
RAW,100,2_5min,0.788505747,0.795741614,0.791228092,Quarter_Day_Midday,4,Analytical_Indices
RAW,100,2_5min,0.922273782,0.925156788,0.922397245,Quarter_Day_Midnight,4,Analytical_Indices
RAW,100,20min,0.757009346,0.754432377,0.751530006,Quarter_Day_Dawn,4,Analytical_Indices
RAW,100,20min,0.787037037,0.78212847,0.787037037,Quarter_Day_Dusk,4,Analytical_Indices
RAW,100,20min,0.80733945,0.821191756,0.807659933,Quarter_Day_Midday,4,Analytical_Indices
RAW,100,20min,0.896226415,0.895804614,0.894880174,Quarter_Day_Midnight,4,Analytical_Indices
RAW,100,5min,0.789719626,0.788853266,0.789386512,Quarter_Day_Dawn,4,Analytical_Indices
RAW,100,5min,0.821759259,0.825177661,0.821759259,Quarter_Day_Dusk,4,Analytical_Indices
RAW,100,5min,0.794392523,0.807977948,0.797736133,Quarter_Day_Midday,4,Analytical_Indices
RAW,100,5min,0.944444444,0.945659203,0.944444444,Quarter_Day_Midnight,4,Analytical_Indices
RAW,100,10min,0.787037037,0.806384686,0.787037037,Afternoon,8,Analytical_Indices
RAW,100,10min,0.906542056,0.907337107,0.905820106,Dawn,8,Analytical_Indices
RAW,100,10min,0.886792453,0.890088154,0.886243386,Dusk,8,Analytical_Indices
RAW,100,10min,0.833333333,0.842063492,0.833333333,Early AM,8,Analytical_Indices
RAW,100,10min,0.644859813,0.639406487,0.642592593,Evening,8,Analytical_Indices
RAW,100,10min,0.694444444,0.730054645,0.694444444,Midday,8,Analytical_Indices
RAW,100,10min,0.962616822,0.964257964,0.962169312,Midnight,8,Analytical_Indices
RAW,100,10min,0.631067961,0.685714286,0.646257,Morning,8,Analytical_Indices
RAW,100,2_5min,0.807424594,0.830186883,0.807384745,Afternoon,8,Analytical_Indices
RAW,100,2_5min,0.842227378,0.847125097,0.84215553,Dawn,8,Analytical_Indices
RAW,100,2_5min,0.88863109,0.889281971,0.888775576,Dusk,8,Analytical_Indices
RAW,100,2_5min,0.825581395,0.82951608,0.825887076,Early AM,8,Analytical_Indices
RAW,100,2_5min,0.707656613,0.709816599,0.707993395,Evening,8,Analytical_Indices
RAW,100,2_5min,0.748858447,0.784731221,0.745508232,Midday,8,Analytical_Indices
RAW,100,2_5min,0.918981481,0.920358838,0.918981481,Midnight,8,Analytical_Indices
RAW,100,2_5min,0.617021277,0.615502451,0.640947258,Morning,8,Analytical_Indices
RAW,100,20min,0.740740741,0.764009662,0.740740741,Afternoon,8,Analytical_Indices
RAW,100,20min,0.851851852,0.851851852,0.851851852,Dawn,8,Analytical_Indices
RAW,100,20min,0.814814815,0.824404762,0.814814815,Dusk,8,Analytical_Indices
RAW,100,20min,0.846153846,0.84085213,0.840277778,Early AM,8,Analytical_Indices
RAW,100,20min,0.703703704,0.706238859,0.703703704,Evening,8,Analytical_Indices
RAW,100,20min,0.727272727,0.75952381,0.722222222,Midday,8,Analytical_Indices
RAW,100,20min,0.944444444,0.947058824,0.944444444,Midnight,8,Analytical_Indices
RAW,100,20min,0.622641509,0.649206349,0.634188034,Morning,8,Analytical_Indices
RAW,100,5min,0.768518519,0.799725377,0.768518519,Afternoon,8,Analytical_Indices
RAW,100,5min,0.856481481,0.859573629,0.856481481,Dawn,8,Analytical_Indices
RAW,100,5min,0.902777778,0.907174277,0.902777778,Dusk,8,Analytical_Indices
RAW,100,5min,0.819444444,0.828771587,0.819444444,Early AM,8,Analytical_Indices
RAW,100,5min,0.703703704,0.7049089,0.703703704,Evening,8,Analytical_Indices
RAW,100,5min,0.759259259,0.801768347,0.759259259,Midday,8,Analytical_Indices
RAW,100,5min,0.949074074,0.950020067,0.949074074,Midnight,8,Analytical_Indices
RAW,100,5min,0.596153846,0.62407109,0.62099359,Morning,8,Analytical_Indices
RAW,100,10min,0.61971831,0.667440476,0.618961353,Dusk1,12,Analytical_Indices
RAW,100,10min,0.704225352,0.715909091,0.701690821,Dusk2,12,Analytical_Indices
RAW,100,10min,0.661971831,0.670978121,0.658816425,Dusk3,12,Analytical_Indices
RAW,100,10min,0.791666667,0.800725806,0.791666667,Early AM1,12,Analytical_Indices
RAW,100,10min,0.915492958,0.918414918,0.914855072,Early AM2,12,Analytical_Indices
RAW,100,10min,0.6,0.611507937,0.624768519,Early AM3,12,Analytical_Indices
RAW,100,10min,0.550724638,0.554761905,0.536634461,Midday1,12,Analytical_Indices
RAW,100,10min,0.819444444,0.850793651,0.819444444,Midday2,12,Analytical_Indices
RAW,100,10min,0.875,0.891719911,0.875,Midday3,12,Analytical_Indices
RAW,100,10min,0.680555556,0.702380952,0.680555556,Midnight1,12,Analytical_Indices
RAW,100,10min,0.943661972,0.948205128,0.94263285,Midnight2,12,Analytical_Indices
RAW,100,10min,0.888888889,0.887237762,0.888888889,Midnight3,12,Analytical_Indices
RAW,100,2_5min,0.797909408,0.815679825,0.798318713,Dusk1,12,Analytical_Indices
RAW,100,2_5min,0.829268293,0.829011948,0.829605263,Dusk2,12,Analytical_Indices
RAW,100,2_5min,0.600694444,0.659017764,0.600694444,Dusk3,12,Analytical_Indices
RAW,100,2_5min,0.707317073,0.715311592,0.707419591,Early AM1,12,Analytical_Indices
RAW,100,2_5min,0.87456446,0.884915525,0.874671053,Early AM2,12,Analytical_Indices
RAW,100,2_5min,0.605734767,0.603331828,0.632170458,Early AM3,12,Analytical_Indices
RAW,100,2_5min,0.636054422,0.664770345,0.624833648,Midday1,12,Analytical_Indices
RAW,100,2_5min,0.8125,0.868270332,0.8125,Midday2,12,Analytical_Indices
RAW,100,2_5min,0.861111111,0.87351633,0.861111111,Midday3,12,Analytical_Indices
RAW,100,2_5min,0.68989547,0.764931607,0.690679825,Midnight1,12,Analytical_Indices
RAW,100,2_5min,0.923611111,0.924290988,0.923611111,Midnight2,12,Analytical_Indices
RAW,100,2_5min,0.836236934,0.840052403,0.836476608,Midnight3,12,Analytical_Indices
RAW,100,20min,0.666666667,0.69006919,0.666666667,Dusk1,12,Analytical_Indices
RAW,100,20min,0.805555556,0.803703704,0.805555556,Dusk2,12,Analytical_Indices
RAW,100,20min,0.583333333,0.641269841,0.583333333,Dusk3,12,Analytical_Indices
RAW,100,20min,0.75,0.767676768,0.75,Early AM1,12,Analytical_Indices
RAW,100,20min,0.944444444,0.952380952,0.944444444,Early AM2,12,Analytical_Indices
RAW,100,20min,0.628571429,0.636324786,0.639351852,Early AM3,12,Analytical_Indices
RAW,100,20min,0.621621622,0.682748538,0.611111111,Midday1,12,Analytical_Indices
RAW,100,20min,0.666666667,0.7,0.666666667,Midday2,12,Analytical_Indices
RAW,100,20min,0.944444444,0.952380952,0.944444444,Midday3,12,Analytical_Indices
RAW,100,20min,0.722222222,0.755907491,0.722222222,Midnight1,12,Analytical_Indices
RAW,100,20min,0.833333333,0.842083842,0.833333333,Midnight2,12,Analytical_Indices
RAW,100,20min,0.852941176,0.851010101,0.85,Midnight3,12,Analytical_Indices
RAW,100,5min,0.798611111,0.808611122,0.798611111,Dusk1,12,Analytical_Indices
RAW,100,5min,0.770833333,0.768443307,0.770833333,Dusk2,12,Analytical_Indices
RAW,100,5min,0.576388889,0.626952275,0.576388889,Dusk3,12,Analytical_Indices
RAW,100,5min,0.777777778,0.777135237,0.777777778,Early AM1,12,Analytical_Indices
RAW,100,5min,0.875,0.896434635,0.875,Early AM2,12,Analytical_Indices
RAW,100,5min,0.571428571,0.57260101,0.599884259,Early AM3,12,Analytical_Indices
RAW,100,5min,0.635714286,0.672454761,0.631283069,Midday1,12,Analytical_Indices
RAW,100,5min,0.8125,0.840680354,0.8125,Midday2,12,Analytical_Indices
RAW,100,5min,0.840277778,0.870119101,0.840277778,Midday3,12,Analytical_Indices
RAW,100,5min,0.673611111,0.705062205,0.673611111,Midnight1,12,Analytical_Indices
RAW,100,5min,0.9375,0.938671024,0.9375,Midnight2,12,Analytical_Indices
RAW,100,5min,0.847222222,0.849890144,0.847222222,Midnight3,12,Analytical_Indices
