Obs,Ind,Comp,Pred,Time,N,chunks,frame.size
Logged,AS,CBR32,Grassland,Afternoon,2,8,20min
Logged,AS,CBR320,Grassland,Afternoon,1,8,20min
Logged,AS,CBR64,Grassland,Afternoon,1,8,20min
Logged,AS,CBR8,Grassland,Afternoon,0,8,20min
Logged,AS,RAW,Grassland,Afternoon,3,8,20min
Logged,AS,VBR0,Grassland,Afternoon,2,8,20min
Logged,AS,CBR128,Grassland,Afternoon,1,8,5min
Logged,AS,CBR16,Grassland,Afternoon,4,8,5min
Logged,AS,CBR256,Grassland,Afternoon,9,8,5min
Logged,AS,CBR32,Grassland,Afternoon,4,8,5min
Logged,AS,CBR320,Grassland,Afternoon,10,8,5min
Logged,AS,CBR64,Grassland,Afternoon,4,8,5min
Logged,AS,CBR8,Grassland,Afternoon,0,8,5min
Logged,AS,RAW,Grassland,Afternoon,10,8,5min
Logged,AS,VBR0,Grassland,Afternoon,10,8,5min
Logged,AI,CBR128,Grassland,Dawn,1,8,10min
Logged,AI,CBR16,Grassland,Dawn,6,8,10min
Logged,AI,CBR256,Grassland,Dawn,2,8,10min
Logged,AI,CBR32,Grassland,Dawn,2,8,10min
Logged,AI,CBR320,Grassland,Dawn,2,8,10min
Logged,AI,CBR64,Grassland,Dawn,3,8,10min
Logged,AI,CBR8,Grassland,Dawn,2,8,10min
Logged,AI,RAW,Grassland,Dawn,1,8,10min
Logged,AI,VBR0,Grassland,Dawn,3,8,10min
Logged,AI,CBR128,Grassland,Dawn,8,8,2.5min
Logged,AI,CBR16,Grassland,Dawn,6,8,2.5min
Logged,AI,CBR256,Grassland,Dawn,5,8,2.5min
Logged,AI,CBR32,Grassland,Dawn,8,8,2.5min
Logged,AI,CBR320,Grassland,Dawn,7,8,2.5min
Logged,AI,CBR64,Grassland,Dawn,6,8,2.5min
Logged,AI,CBR8,Grassland,Dawn,2,8,2.5min
Logged,AI,RAW,Grassland,Dawn,11,8,2.5min
Logged,AI,VBR0,Grassland,Dawn,7,8,2.5min
Logged,AI,CBR128,Grassland,Dawn,2,8,20min
Logged,AI,CBR16,Grassland,Dawn,3,8,20min
Logged,AI,CBR256,Grassland,Dawn,2,8,20min
Logged,AI,CBR32,Grassland,Dawn,0,8,20min
Logged,AI,CBR320,Grassland,Dawn,1,8,20min
Logged,AI,CBR64,Grassland,Dawn,1,8,20min
Logged,AI,CBR8,Grassland,Dawn,2,8,20min
Logged,AI,RAW,Grassland,Dawn,2,8,20min
Logged,AI,VBR0,Grassland,Dawn,1,8,20min
Logged,AI,CBR128,Grassland,Dawn,5,8,5min
Logged,AI,CBR16,Grassland,Dawn,6,8,5min
Logged,AI,CBR256,Grassland,Dawn,2,8,5min
Logged,AI,CBR32,Grassland,Dawn,4,8,5min
Logged,AI,CBR320,Grassland,Dawn,3,8,5min
Logged,AI,CBR64,Grassland,Dawn,2,8,5min
Logged,AI,CBR8,Grassland,Dawn,3,8,5min
Logged,AI,RAW,Grassland,Dawn,3,8,5min
Logged,AI,VBR0,Grassland,Dawn,5,8,5min
Logged,AS,CBR128,Grassland,Dawn,0,8,10min
Logged,AS,CBR16,Grassland,Dawn,0,8,10min
Logged,AS,CBR256,Grassland,Dawn,0,8,10min
Logged,AS,CBR32,Grassland,Dawn,0,8,10min
Logged,AS,CBR320,Grassland,Dawn,0,8,10min
Logged,AS,CBR64,Grassland,Dawn,0,8,10min
Logged,AS,CBR8,Grassland,Dawn,0,8,10min
Logged,AS,RAW,Grassland,Dawn,0,8,10min
Logged,AS,VBR0,Grassland,Dawn,0,8,10min
Logged,AS,CBR128,Grassland,Dawn,0,8,2.5min
Logged,AS,CBR16,Grassland,Dawn,0,8,2.5min
Logged,AS,CBR256,Grassland,Dawn,0,8,2.5min
Logged,AS,CBR32,Grassland,Dawn,0,8,2.5min
Logged,AS,CBR320,Grassland,Dawn,0,8,2.5min
Logged,AS,CBR64,Grassland,Dawn,0,8,2.5min
Logged,AS,CBR8,Grassland,Dawn,0,8,2.5min
Logged,AS,RAW,Grassland,Dawn,0,8,2.5min
Logged,AS,VBR0,Grassland,Dawn,0,8,2.5min
Logged,AS,CBR128,Grassland,Dawn,0,8,20min
Logged,AS,CBR16,Grassland,Dawn,0,8,20min
Logged,AS,CBR256,Grassland,Dawn,0,8,20min
Logged,AS,CBR32,Grassland,Dawn,0,8,20min
Logged,AS,CBR320,Grassland,Dawn,0,8,20min
Logged,AS,CBR64,Grassland,Dawn,0,8,20min
Logged,AS,CBR8,Grassland,Dawn,0,8,20min
Logged,AS,RAW,Grassland,Dawn,0,8,20min
Logged,AS,VBR0,Grassland,Dawn,0,8,20min
Logged,AS,CBR128,Grassland,Dawn,0,8,5min
Logged,AS,CBR16,Grassland,Dawn,0,8,5min
Logged,AS,CBR256,Grassland,Dawn,0,8,5min
Logged,AS,CBR32,Grassland,Dawn,0,8,5min
Logged,AS,CBR320,Grassland,Dawn,0,8,5min
Logged,AS,CBR64,Grassland,Dawn,0,8,5min
Logged,AS,CBR8,Grassland,Dawn,0,8,5min
Logged,AS,RAW,Grassland,Dawn,0,8,5min
Logged,AS,VBR0,Grassland,Dawn,0,8,5min
Logged,AI,CBR128,Grassland,Dusk,5,8,10min
Logged,AI,CBR16,Grassland,Dusk,7,8,10min
Logged,AI,CBR256,Grassland,Dusk,2,8,10min
Logged,AI,CBR32,Grassland,Dusk,2,8,10min
Logged,AI,CBR320,Grassland,Dusk,3,8,10min
Logged,AI,CBR64,Grassland,Dusk,1,8,10min
Logged,AI,CBR8,Grassland,Dusk,5,8,10min
Logged,AI,RAW,Grassland,Dusk,2,8,10min
Logged,AI,VBR0,Grassland,Dusk,1,8,10min
Logged,AI,CBR128,Grassland,Dusk,8,8,2.5min
Logged,AI,CBR16,Grassland,Dusk,8,8,2.5min
Logged,AI,CBR256,Grassland,Dusk,7,8,2.5min
Logged,AI,CBR32,Grassland,Dusk,4,8,2.5min
Logged,AI,CBR320,Grassland,Dusk,7,8,2.5min
Logged,AI,CBR64,Grassland,Dusk,7,8,2.5min
Logged,AI,CBR8,Grassland,Dusk,10,8,2.5min
Logged,AI,RAW,Grassland,Dusk,9,8,2.5min
Logged,AI,VBR0,Grassland,Dusk,6,8,2.5min
Logged,AI,CBR128,Grassland,Dusk,2,8,20min
Logged,AI,CBR16,Grassland,Dusk,3,8,20min
Logged,AI,CBR256,Grassland,Dusk,0,8,20min
Logged,AI,CBR32,Grassland,Dusk,1,8,20min
Logged,AI,CBR320,Grassland,Dusk,0,8,20min
Logged,AI,CBR64,Grassland,Dusk,0,8,20min
Logged,AI,CBR8,Grassland,Dusk,2,8,20min
Logged,AI,RAW,Grassland,Dusk,1,8,20min
Logged,AI,VBR0,Grassland,Dusk,0,8,20min
Logged,AI,CBR128,Grassland,Dusk,5,8,5min
Logged,AI,CBR16,Grassland,Dusk,13,8,5min
Logged,AI,CBR256,Grassland,Dusk,4,8,5min
Logged,AI,CBR32,Grassland,Dusk,0,8,5min
Logged,AI,CBR320,Grassland,Dusk,4,8,5min
Logged,AI,CBR64,Grassland,Dusk,4,8,5min
Logged,AI,CBR8,Grassland,Dusk,8,8,5min
Logged,AI,RAW,Grassland,Dusk,4,8,5min
Logged,AI,VBR0,Grassland,Dusk,2,8,5min
Logged,AS,CBR128,Grassland,Dusk,1,8,10min
Logged,AS,CBR16,Grassland,Dusk,2,8,10min
Logged,AS,CBR256,Grassland,Dusk,1,8,10min
Logged,AS,CBR32,Grassland,Dusk,0,8,10min
Logged,AS,CBR320,Grassland,Dusk,2,8,10min
Logged,AS,CBR64,Grassland,Dusk,0,8,10min
Logged,AS,CBR8,Grassland,Dusk,2,8,10min
Logged,AS,RAW,Grassland,Dusk,1,8,10min
Logged,AS,VBR0,Grassland,Dusk,2,8,10min
Logged,AS,CBR128,Grassland,Dusk,11,8,2.5min
Logged,AS,CBR16,Grassland,Dusk,8,8,2.5min
Logged,AS,CBR256,Grassland,Dusk,11,8,2.5min
Logged,AS,CBR32,Grassland,Dusk,8,8,2.5min
Logged,AS,CBR320,Grassland,Dusk,11,8,2.5min
Logged,AS,CBR64,Grassland,Dusk,3,8,2.5min
Logged,AS,CBR8,Grassland,Dusk,4,8,2.5min
Logged,AS,RAW,Grassland,Dusk,11,8,2.5min
Logged,AS,VBR0,Grassland,Dusk,11,8,2.5min
Logged,AS,CBR128,Grassland,Dusk,0,8,20min
Logged,AS,CBR16,Grassland,Dusk,1,8,20min
Logged,AS,CBR256,Grassland,Dusk,0,8,20min
Logged,AS,CBR32,Grassland,Dusk,0,8,20min
Logged,AS,CBR320,Grassland,Dusk,0,8,20min
Logged,AS,CBR64,Grassland,Dusk,0,8,20min
Logged,AS,CBR8,Grassland,Dusk,1,8,20min
Logged,AS,RAW,Grassland,Dusk,0,8,20min
Logged,AS,VBR0,Grassland,Dusk,0,8,20min
Logged,AS,CBR128,Grassland,Dusk,4,8,5min
Logged,AS,CBR16,Grassland,Dusk,3,8,5min
Logged,AS,CBR256,Grassland,Dusk,4,8,5min
Logged,AS,CBR32,Grassland,Dusk,3,8,5min
Logged,AS,CBR320,Grassland,Dusk,4,8,5min
Logged,AS,CBR64,Grassland,Dusk,0,8,5min
Logged,AS,CBR8,Grassland,Dusk,6,8,5min
Logged,AS,RAW,Grassland,Dusk,3,8,5min
Logged,AS,VBR0,Grassland,Dusk,4,8,5min
Logged,AI,CBR128,Grassland,Dusk1,4,12,10min
Logged,AI,CBR16,Grassland,Dusk1,3,12,10min
Logged,AI,CBR256,Grassland,Dusk1,2,12,10min
Logged,AI,CBR32,Grassland,Dusk1,0,12,10min
Logged,AI,CBR320,Grassland,Dusk1,2,12,10min
Logged,AI,CBR64,Grassland,Dusk1,0,12,10min
Logged,AI,CBR8,Grassland,Dusk1,3,12,10min
Logged,AI,RAW,Grassland,Dusk1,0,12,10min
Logged,AI,VBR0,Grassland,Dusk1,0,12,10min
Logged,AI,CBR128,Grassland,Dusk1,5,12,2.5min
Logged,AI,CBR16,Grassland,Dusk1,2,12,2.5min
Logged,AI,CBR256,Grassland,Dusk1,10,12,2.5min
Logged,AI,CBR32,Grassland,Dusk1,4,12,2.5min
Logged,AI,CBR320,Grassland,Dusk1,1,12,2.5min
Logged,AI,CBR64,Grassland,Dusk1,3,12,2.5min
Logged,AI,CBR8,Grassland,Dusk1,11,12,2.5min
Logged,AI,RAW,Grassland,Dusk1,3,12,2.5min
Logged,AI,VBR0,Grassland,Dusk1,1,12,2.5min
Logged,AI,CBR128,Grassland,Dusk1,2,12,20min
Logged,AI,CBR16,Grassland,Dusk1,0,12,20min
Logged,AI,CBR256,Grassland,Dusk1,0,12,20min
Logged,AI,CBR32,Grassland,Dusk1,0,12,20min
Logged,AI,CBR320,Grassland,Dusk1,0,12,20min
Logged,AI,CBR64,Grassland,Dusk1,0,12,20min
Logged,AI,CBR8,Grassland,Dusk1,2,12,20min
Logged,AI,RAW,Grassland,Dusk1,0,12,20min
Logged,AI,VBR0,Grassland,Dusk1,0,12,20min
Logged,AI,CBR128,Grassland,Dusk1,7,12,5min
Logged,AI,CBR16,Grassland,Dusk1,5,12,5min
Logged,AI,CBR256,Grassland,Dusk1,4,12,5min
Logged,AI,CBR32,Grassland,Dusk1,0,12,5min
Logged,AI,CBR320,Grassland,Dusk1,4,12,5min
Logged,AI,CBR64,Grassland,Dusk1,0,12,5min
Logged,AI,CBR8,Grassland,Dusk1,1,12,5min
Logged,AI,RAW,Grassland,Dusk1,1,12,5min
Logged,AI,VBR0,Grassland,Dusk1,0,12,5min
Logged,AS,CBR128,Grassland,Dusk1,1,12,10min
Logged,AS,CBR16,Grassland,Dusk1,1,12,10min
Logged,AS,CBR256,Grassland,Dusk1,2,12,10min
Logged,AS,CBR32,Grassland,Dusk1,0,12,10min
Logged,AS,CBR320,Grassland,Dusk1,1,12,10min
Logged,AS,CBR64,Grassland,Dusk1,0,12,10min
Logged,AS,CBR8,Grassland,Dusk1,1,12,10min
Logged,AS,RAW,Grassland,Dusk1,1,12,10min
Logged,AS,VBR0,Grassland,Dusk1,2,12,10min
Logged,AS,CBR128,Grassland,Dusk1,9,12,2.5min
Logged,AS,CBR16,Grassland,Dusk1,5,12,2.5min
Logged,AS,CBR256,Grassland,Dusk1,8,12,2.5min
Logged,AS,CBR32,Grassland,Dusk1,0,12,2.5min
Logged,AS,CBR320,Grassland,Dusk1,9,12,2.5min
Logged,AS,CBR64,Grassland,Dusk1,2,12,2.5min
Logged,AS,CBR8,Grassland,Dusk1,2,12,2.5min
Logged,AS,RAW,Grassland,Dusk1,9,12,2.5min
Logged,AS,VBR0,Grassland,Dusk1,10,12,2.5min
Logged,AS,CBR128,Grassland,Dusk1,0,12,20min
Logged,AS,CBR16,Grassland,Dusk1,0,12,20min
Logged,AS,CBR256,Grassland,Dusk1,0,12,20min
Logged,AS,CBR32,Grassland,Dusk1,0,12,20min
Logged,AS,CBR320,Grassland,Dusk1,0,12,20min
Logged,AS,CBR64,Grassland,Dusk1,0,12,20min
Logged,AS,CBR8,Grassland,Dusk1,0,12,20min
Logged,AS,RAW,Grassland,Dusk1,0,12,20min
Logged,AS,VBR0,Grassland,Dusk1,0,12,20min
Logged,AS,CBR128,Grassland,Dusk1,2,12,5min
Logged,AS,CBR16,Grassland,Dusk1,3,12,5min
Logged,AS,CBR256,Grassland,Dusk1,3,12,5min
Logged,AS,CBR32,Grassland,Dusk1,0,12,5min
Logged,AS,CBR320,Grassland,Dusk1,2,12,5min
Logged,AS,CBR64,Grassland,Dusk1,2,12,5min
Logged,AS,CBR8,Grassland,Dusk1,1,12,5min
Logged,AS,RAW,Grassland,Dusk1,2,12,5min
Logged,AS,VBR0,Grassland,Dusk1,3,12,5min
Logged,AI,CBR128,Grassland,Dusk2,4,12,10min
Logged,AI,CBR16,Grassland,Dusk2,2,12,10min
Logged,AI,CBR256,Grassland,Dusk2,3,12,10min
Logged,AI,CBR32,Grassland,Dusk2,1,12,10min
Logged,AI,CBR320,Grassland,Dusk2,3,12,10min
Logged,AI,CBR64,Grassland,Dusk2,3,12,10min
Logged,AI,CBR8,Grassland,Dusk2,6,12,10min
Logged,AI,RAW,Grassland,Dusk2,2,12,10min
Logged,AI,VBR0,Grassland,Dusk2,3,12,10min
Logged,AI,CBR128,Grassland,Dusk2,6,12,2.5min
Logged,AI,CBR16,Grassland,Dusk2,13,12,2.5min
Logged,AI,CBR256,Grassland,Dusk2,5,12,2.5min
Logged,AI,CBR32,Grassland,Dusk2,5,12,2.5min
Logged,AI,CBR320,Grassland,Dusk2,5,12,2.5min
Logged,AI,CBR64,Grassland,Dusk2,7,12,2.5min
Logged,AI,CBR8,Grassland,Dusk2,8,12,2.5min
Logged,AI,RAW,Grassland,Dusk2,9,12,2.5min
Logged,AI,VBR0,Grassland,Dusk2,7,12,2.5min
Logged,AI,CBR128,Grassland,Dusk2,1,12,20min
Logged,AI,CBR16,Grassland,Dusk2,1,12,20min
Logged,AI,CBR256,Grassland,Dusk2,0,12,20min
Logged,AI,CBR32,Grassland,Dusk2,1,12,20min
Logged,AI,CBR320,Grassland,Dusk2,0,12,20min
Logged,AI,CBR64,Grassland,Dusk2,0,12,20min
Logged,AI,CBR8,Grassland,Dusk2,3,12,20min
Logged,AI,RAW,Grassland,Dusk2,2,12,20min
Logged,AI,VBR0,Grassland,Dusk2,0,12,20min
Logged,AI,CBR128,Grassland,Dusk2,5,12,5min
Logged,AI,CBR16,Grassland,Dusk2,5,12,5min
Logged,AI,CBR256,Grassland,Dusk2,5,12,5min
Logged,AI,CBR32,Grassland,Dusk2,1,12,5min
Logged,AI,CBR320,Grassland,Dusk2,5,12,5min
Logged,AI,CBR64,Grassland,Dusk2,9,12,5min
Logged,AI,CBR8,Grassland,Dusk2,5,12,5min
Logged,AI,RAW,Grassland,Dusk2,7,12,5min
Logged,AI,VBR0,Grassland,Dusk2,9,12,5min
Logged,AS,CBR128,Grassland,Dusk2,2,12,10min
Logged,AS,CBR16,Grassland,Dusk2,0,12,10min
Logged,AS,CBR256,Grassland,Dusk2,1,12,10min
Logged,AS,CBR32,Grassland,Dusk2,0,12,10min
Logged,AS,CBR320,Grassland,Dusk2,1,12,10min
Logged,AS,CBR64,Grassland,Dusk2,3,12,10min
Logged,AS,CBR8,Grassland,Dusk2,5,12,10min
Logged,AS,RAW,Grassland,Dusk2,1,12,10min
Logged,AS,VBR0,Grassland,Dusk2,1,12,10min
Logged,AS,CBR128,Grassland,Dusk2,6,12,2.5min
Logged,AS,CBR16,Grassland,Dusk2,5,12,2.5min
Logged,AS,CBR256,Grassland,Dusk2,5,12,2.5min
Logged,AS,CBR32,Grassland,Dusk2,2,12,2.5min
Logged,AS,CBR320,Grassland,Dusk2,5,12,2.5min
Logged,AS,CBR64,Grassland,Dusk2,3,12,2.5min
Logged,AS,CBR8,Grassland,Dusk2,2,12,2.5min
Logged,AS,RAW,Grassland,Dusk2,5,12,2.5min
Logged,AS,VBR0,Grassland,Dusk2,6,12,2.5min
Logged,AS,CBR128,Grassland,Dusk2,1,12,20min
Logged,AS,CBR16,Grassland,Dusk2,2,12,20min
Logged,AS,CBR256,Grassland,Dusk2,0,12,20min
Logged,AS,CBR32,Grassland,Dusk2,1,12,20min
Logged,AS,CBR320,Grassland,Dusk2,1,12,20min
Logged,AS,CBR64,Grassland,Dusk2,1,12,20min
Logged,AS,CBR8,Grassland,Dusk2,3,12,20min
Logged,AS,RAW,Grassland,Dusk2,0,12,20min
Logged,AS,VBR0,Grassland,Dusk2,0,12,20min
Logged,AS,CBR128,Grassland,Dusk2,3,12,5min
Logged,AS,CBR16,Grassland,Dusk2,2,12,5min
Logged,AS,CBR256,Grassland,Dusk2,3,12,5min
Logged,AS,CBR32,Grassland,Dusk2,1,12,5min
Logged,AS,CBR320,Grassland,Dusk2,3,12,5min
Logged,AS,CBR64,Grassland,Dusk2,3,12,5min
Logged,AS,CBR8,Grassland,Dusk2,5,12,5min
Logged,AS,RAW,Grassland,Dusk2,2,12,5min
Logged,AS,VBR0,Grassland,Dusk2,2,12,5min
Logged,AI,CBR128,Grassland,Dusk3,4,12,10min
Logged,AI,CBR16,Grassland,Dusk3,0,12,10min
Logged,AI,CBR256,Grassland,Dusk3,4,12,10min
Logged,AI,CBR32,Grassland,Dusk3,1,12,10min
Logged,AI,CBR320,Grassland,Dusk3,4,12,10min
Logged,AI,CBR64,Grassland,Dusk3,6,12,10min
Logged,AI,CBR8,Grassland,Dusk3,0,12,10min
Logged,AI,RAW,Grassland,Dusk3,4,12,10min
Logged,AI,VBR0,Grassland,Dusk3,4,12,10min
Logged,AI,CBR128,Grassland,Dusk3,19,12,2.5min
Logged,AI,CBR16,Grassland,Dusk3,0,12,2.5min
Logged,AI,CBR256,Grassland,Dusk3,16,12,2.5min
Logged,AI,CBR32,Grassland,Dusk3,0,12,2.5min
Logged,AI,CBR320,Grassland,Dusk3,16,12,2.5min
Logged,AI,CBR64,Grassland,Dusk3,21,12,2.5min
Logged,AI,CBR8,Grassland,Dusk3,4,12,2.5min
Logged,AI,RAW,Grassland,Dusk3,20,12,2.5min
Logged,AI,VBR0,Grassland,Dusk3,16,12,2.5min
Logged,AI,CBR128,Grassland,Dusk3,2,12,20min
Logged,AI,CBR16,Grassland,Dusk3,0,12,20min
Logged,AI,CBR256,Grassland,Dusk3,2,12,20min
Logged,AI,CBR32,Grassland,Dusk3,3,12,20min
Logged,AI,CBR320,Grassland,Dusk3,4,12,20min
Logged,AI,CBR64,Grassland,Dusk3,3,12,20min
Logged,AI,CBR8,Grassland,Dusk3,0,12,20min
Logged,AI,RAW,Grassland,Dusk3,3,12,20min
Logged,AI,VBR0,Grassland,Dusk3,3,12,20min
Logged,AI,CBR128,Grassland,Dusk3,7,12,5min
Logged,AI,CBR16,Grassland,Dusk3,0,12,5min
Logged,AI,CBR256,Grassland,Dusk3,7,12,5min
Logged,AI,CBR32,Grassland,Dusk3,8,12,5min
Logged,AI,CBR320,Grassland,Dusk3,7,12,5min
Logged,AI,CBR64,Grassland,Dusk3,12,12,5min
Logged,AI,CBR8,Grassland,Dusk3,1,12,5min
Logged,AI,RAW,Grassland,Dusk3,9,12,5min
Logged,AI,VBR0,Grassland,Dusk3,8,12,5min
Logged,AS,CBR128,Grassland,Dusk3,0,12,10min
Logged,AS,CBR16,Grassland,Dusk3,0,12,10min
Logged,AS,CBR256,Grassland,Dusk3,0,12,10min
Logged,AS,CBR32,Grassland,Dusk3,0,12,10min
Logged,AS,CBR320,Grassland,Dusk3,1,12,10min
Logged,AS,CBR64,Grassland,Dusk3,0,12,10min
Logged,AS,CBR8,Grassland,Dusk3,2,12,10min
Logged,AS,RAW,Grassland,Dusk3,1,12,10min
Logged,AS,VBR0,Grassland,Dusk3,0,12,10min
Logged,AS,CBR128,Grassland,Dusk3,1,12,2.5min
Logged,AS,CBR16,Grassland,Dusk3,3,12,2.5min
Logged,AS,CBR256,Grassland,Dusk3,3,12,2.5min
Logged,AS,CBR32,Grassland,Dusk3,0,12,2.5min
Logged,AS,CBR320,Grassland,Dusk3,4,12,2.5min
Logged,AS,CBR64,Grassland,Dusk3,0,12,2.5min
Logged,AS,CBR8,Grassland,Dusk3,0,12,2.5min
Logged,AS,RAW,Grassland,Dusk3,4,12,2.5min
Logged,AS,VBR0,Grassland,Dusk3,2,12,2.5min
Logged,AS,CBR128,Grassland,Dusk3,0,12,20min
Logged,AS,CBR16,Grassland,Dusk3,1,12,20min
Logged,AS,CBR256,Grassland,Dusk3,0,12,20min
Logged,AS,CBR32,Grassland,Dusk3,0,12,20min
Logged,AS,CBR320,Grassland,Dusk3,0,12,20min
Logged,AS,CBR64,Grassland,Dusk3,0,12,20min
Logged,AS,CBR8,Grassland,Dusk3,2,12,20min
Logged,AS,RAW,Grassland,Dusk3,0,12,20min
Logged,AS,VBR0,Grassland,Dusk3,0,12,20min
Logged,AS,CBR128,Grassland,Dusk3,0,12,5min
Logged,AS,CBR16,Grassland,Dusk3,1,12,5min
Logged,AS,CBR256,Grassland,Dusk3,1,12,5min
Logged,AS,CBR32,Grassland,Dusk3,0,12,5min
Logged,AS,CBR320,Grassland,Dusk3,3,12,5min
Logged,AS,CBR64,Grassland,Dusk3,0,12,5min
Logged,AS,CBR8,Grassland,Dusk3,0,12,5min
Logged,AS,RAW,Grassland,Dusk3,2,12,5min
Logged,AS,VBR0,Grassland,Dusk3,1,12,5min
Logged,AI,CBR128,Grassland,Early AM,1,8,10min
Logged,AI,CBR16,Grassland,Early AM,4,8,10min
Logged,AI,CBR256,Grassland,Early AM,1,8,10min
Logged,AI,CBR32,Grassland,Early AM,3,8,10min
Logged,AI,CBR320,Grassland,Early AM,1,8,10min
Logged,AI,CBR64,Grassland,Early AM,2,8,10min
Logged,AI,CBR8,Grassland,Early AM,0,8,10min
Logged,AI,RAW,Grassland,Early AM,1,8,10min
Logged,AI,VBR0,Grassland,Early AM,3,8,10min
Logged,AI,CBR128,Grassland,Early AM,8,8,2.5min
Logged,AI,CBR16,Grassland,Early AM,1,8,2.5min
Logged,AI,CBR256,Grassland,Early AM,7,8,2.5min
Logged,AI,CBR32,Grassland,Early AM,8,8,2.5min
Logged,AI,CBR320,Grassland,Early AM,10,8,2.5min
Logged,AI,CBR64,Grassland,Early AM,7,8,2.5min
Logged,AI,CBR8,Grassland,Early AM,0,8,2.5min
Logged,AI,RAW,Grassland,Early AM,4,8,2.5min
Logged,AI,VBR0,Grassland,Early AM,6,8,2.5min
Logged,AI,CBR128,Grassland,Early AM,1,8,20min
Logged,AI,CBR16,Grassland,Early AM,1,8,20min
Logged,AI,CBR256,Grassland,Early AM,1,8,20min
Logged,AI,CBR32,Grassland,Early AM,4,8,20min
Logged,AI,CBR320,Grassland,Early AM,1,8,20min
Logged,AI,CBR64,Grassland,Early AM,2,8,20min
Logged,AI,CBR8,Grassland,Early AM,0,8,20min
Logged,AI,RAW,Grassland,Early AM,2,8,20min
Logged,AI,VBR0,Grassland,Early AM,2,8,20min
Logged,AI,CBR128,Grassland,Early AM,2,8,5min
Logged,AI,CBR16,Grassland,Early AM,8,8,5min
Logged,AI,CBR256,Grassland,Early AM,2,8,5min
Logged,AI,CBR32,Grassland,Early AM,7,8,5min
Logged,AI,CBR320,Grassland,Early AM,2,8,5min
Logged,AI,CBR64,Grassland,Early AM,3,8,5min
Logged,AI,CBR8,Grassland,Early AM,0,8,5min
Logged,AI,RAW,Grassland,Early AM,1,8,5min
Logged,AI,VBR0,Grassland,Early AM,2,8,5min
Logged,AS,CBR128,Grassland,Early AM,0,8,10min
Logged,AS,CBR16,Grassland,Early AM,0,8,10min
Logged,AS,CBR256,Grassland,Early AM,0,8,10min
Logged,AS,CBR32,Grassland,Early AM,0,8,10min
Logged,AS,CBR320,Grassland,Early AM,0,8,10min
Logged,AS,CBR64,Grassland,Early AM,0,8,10min
Logged,AS,CBR8,Grassland,Early AM,0,8,10min
Logged,AS,RAW,Grassland,Early AM,0,8,10min
Logged,AS,VBR0,Grassland,Early AM,0,8,10min
Logged,AS,CBR128,Grassland,Early AM,0,8,2.5min
Logged,AS,CBR16,Grassland,Early AM,0,8,2.5min
Logged,AS,CBR256,Grassland,Early AM,0,8,2.5min
Logged,AS,CBR32,Grassland,Early AM,0,8,2.5min
Logged,AS,CBR320,Grassland,Early AM,0,8,2.5min
Logged,AS,CBR64,Grassland,Early AM,0,8,2.5min
Logged,AS,CBR8,Grassland,Early AM,0,8,2.5min
Logged,AS,RAW,Grassland,Early AM,0,8,2.5min
Logged,AS,VBR0,Grassland,Early AM,0,8,2.5min
Logged,AS,CBR128,Grassland,Early AM,0,8,20min
Logged,AS,CBR16,Grassland,Early AM,0,8,20min
Logged,AS,CBR256,Grassland,Early AM,0,8,20min
Logged,AS,CBR32,Grassland,Early AM,0,8,20min
Logged,AS,CBR320,Grassland,Early AM,0,8,20min
Logged,AS,CBR64,Grassland,Early AM,0,8,20min
Logged,AS,CBR8,Grassland,Early AM,0,8,20min
Logged,AS,RAW,Grassland,Early AM,0,8,20min
Logged,AS,VBR0,Grassland,Early AM,0,8,20min
Logged,AS,CBR128,Grassland,Early AM,0,8,5min
Logged,AS,CBR16,Grassland,Early AM,0,8,5min
Logged,AS,CBR256,Grassland,Early AM,0,8,5min
Logged,AS,CBR32,Grassland,Early AM,0,8,5min
Logged,AS,CBR320,Grassland,Early AM,0,8,5min
Logged,AS,CBR64,Grassland,Early AM,0,8,5min
Logged,AS,CBR8,Grassland,Early AM,0,8,5min
Logged,AS,RAW,Grassland,Early AM,0,8,5min
Logged,AS,VBR0,Grassland,Early AM,0,8,5min
Logged,AI,CBR128,Grassland,Early AM1,2,12,10min
Logged,AI,CBR16,Grassland,Early AM1,2,12,10min
Logged,AI,CBR256,Grassland,Early AM1,2,12,10min
Logged,AI,CBR32,Grassland,Early AM1,1,12,10min
Logged,AI,CBR320,Grassland,Early AM1,2,12,10min
Logged,AI,CBR64,Grassland,Early AM1,1,12,10min
Logged,AI,CBR8,Grassland,Early AM1,2,12,10min
Logged,AI,RAW,Grassland,Early AM1,3,12,10min
Logged,AI,VBR0,Grassland,Early AM1,2,12,10min
Logged,AI,CBR128,Grassland,Early AM1,3,12,2.5min
Logged,AI,CBR16,Grassland,Early AM1,5,12,2.5min
Logged,AI,CBR256,Grassland,Early AM1,5,12,2.5min
Logged,AI,CBR32,Grassland,Early AM1,5,12,2.5min
Logged,AI,CBR320,Grassland,Early AM1,3,12,2.5min
Logged,AI,CBR64,Grassland,Early AM1,5,12,2.5min
Logged,AI,CBR8,Grassland,Early AM1,6,12,2.5min
Logged,AI,RAW,Grassland,Early AM1,6,12,2.5min
Logged,AI,VBR0,Grassland,Early AM1,4,12,2.5min
Logged,AI,CBR128,Grassland,Early AM1,0,12,20min
